116.399165, -122.402161
117.480821, -121.995376
118.560037, -121.577858
119.636695, -121.149620
120.710678, -120.710678
121.781870, -120.261049
122.850153, -119.800751
123.915412, -119.329804
124.977529, -118.848229
126.036389, -118.356047
127.091875, -117.853283
128.143872, -117.339961
129.192263, -116.816109
130.236934, -116.281752
131.277769, -115.736922
132.314653, -115.181647
133.347471, -114.615960
134.376109, -114.039893
135.400454, -113.453482
136.420390, -112.856762
137.435805, -112.249769
138.446586, -111.632542
139.452619, -111.005122
140.453793, -110.367548
141.449996, -109.719863
142.441115, -109.062112
143.427041, -108.394338
144.407662, -107.716588
145.382868, -107.028909
146.352549, -106.331351
147.316597, -105.623963
148.274902, -104.906797
149.227357, -104.179905
150.173854, -103.443342
151.114285, -102.697162
152.048545, -101.941422
152.976527, -101.176179
153.898126, -100.401493
154.813237, -99.617424
155.721757, -98.824032
156.623582, -98.021381
157.518609, -97.209534
158.406736, -96.388557
159.287862, -95.558515
160.161886, -94.719476
161.028709, -93.871508
161.888230, -93.014681
162.740352, -92.149067
163.584977, -91.274737
164.422008, -90.391764
165.251348, -89.500222
166.072903, -88.600188
166.886579, -87.691738
167.692280, -86.774949
168.489915, -85.849900
169.279392, -84.916671
170.060619, -83.975343
170.833506, -83.025998
171.597964, -82.068720
172.353905, -81.103591
173.101241, -80.130698
173.839885, -79.150127
174.569752, -78.161965
175.290758, -77.166299
176.002818, -76.163220
176.705850, -75.152818
177.399772, -74.135183
178.084505, -73.110408
178.759967, -72.078586
179.426080, -71.039811
180.082767, -69.994177
180.729952, -68.941781
181.367558, -67.882720
181.995511, -66.817090
182.613739, -65.744992
183.222169, -64.666523
183.820729, -63.581784
184.409350, -62.490876
184.987964, -61.393901
185.556501, -60.290962
186.114897, -59.182162
186.663084, -58.067606
187.201000, -56.947398
187.728581, -55.821644
188.245765, -54.690450
188.752491, -53.553925
189.248701, -52.412176
189.734335, -51.265311
190.209337, -50.113440
190.673650, -48.956672
191.127221, -47.795120
191.569996, -46.628893
192.001922, -45.458103
192.422950, -44.282864
192.833029, -43.103289
193.232111, -41.919490
193.620149, -40.731583
193.997098, -39.539681
194.362912, -38.343902
194.717549, -37.144359
195.060968, -35.941170
195.393126, -34.734452
195.713986, -33.524322
196.023510, -32.310897
196.321660, -31.094296
196.608402, -29.874638
196.883701, -28.652041
197.147526, -27.426626
197.399845, -26.198511
197.640628, -24.967818
197.869847, -23.734666
198.087475, -22.499177
198.293485, -21.261471
198.487854, -20.021671
198.670559, -18.779897
198.841578, -17.536273
199.000890, -16.290919
199.148477, -15.043960
199.284322, -13.795517
199.408408, -12.545714
199.520721, -11.294673
199.621247, -10.042518
199.709974, -8.789372
199.786892, -7.535359
199.851992, -6.280602
199.905267, -5.025225
199.946709, -3.769353
199.976314, -2.513109
199.994078, -1.256616
